AdjRatioFeature	AdvRatioFeature	ArtRatioFeature	CardRatioFeature	ConjRatioFeature	EndingAble	EndingAl	EndingFul	EndingIble	EndingIc	EndingIve	EndingLess	EndingLy	EndingOus	NRatioFeature	NrofChars	NrofSentences	NrofTokens	NrofTokensPerSentence	ORatioFeature	PpRatioFeature	PrRatioFeature	PronounRatioHe	PronounRatioI	PronounRatioIt	PronounRatioShe	PronounRatioThey	PronounRatioUs	PronounRatioWe	PronounRatioYou	PuncRatioFeature	QuestionRatio	TokLenRatio	TypeTokenRatio	VRatioFeature	avgNumCharsSent	avgNumCharsToken	nrOfCommas	standardDevCharsPerSentence	standardDevCharsPerToken	standardDevTokensPerSentence	outcome
0.08204	0.059867	0.108647	0.0	0.031042	1064	2.702703	5.405405	0.0	0.0	0.0	5.405405	0.0	25.925926	0.0	0.277162	2602.0	1.0	451.0	451.0	0.0	0.181818	0.059867	0.0	0.074074	0.185185	0.0	0.222222	0.0	0.074074	0.074074	0.0	0.0	1.0	0.501109	0.199557	2602.0	4.771619	0.0	0.0	2.550369	0.0	9
0.051887	0.061321	0.089623	0.0	0.023585	1065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.226415	1091.0	1.0	212.0	212.0	0.0	0.127358	0.136792	0.0	0.103448	0.034483	0.0	0.448276	0.0	0.0	0.068966	0.0	0.0	1.0	0.386792	0.283019	1091.0	4.188679	0.0	0.0	2.072339	0.0	7
0.066524	0.06867	0.128755	0.004292	0.015021	1066	3.225806	9.677419	3.225806	0.0	0.0	0.0	3.225806	18.75	0.0	0.233906	2513.0	1.0	466.0	466.0	0.0	0.169528	0.083691	0.025641	0.153846	0.128205	0.0	0.076923	0.0	0.0	0.307692	0.0	0.0	1.0	0.523605	0.229614	2513.0	4.399142	0.0	0.0	2.423844	0.0	9
0.068966	0.063218	0.091954	0.008621	0.025862	1067	0.0	4.166667	0.0	4.166667	0.0	0.0	4.166667	9.090909	4.166667	0.270115	1885.0	1.0	348.0	348.0	0.0	0.140805	0.117816	0.0	0.097561	0.02439	0.0	0.02439	0.073171	0.097561	0.317073	0.0	0.0	1.0	0.451149	0.212644	1885.0	4.431034	0.0	0.0	2.546885	0.0	9
0.081439	0.075758	0.085227	0.005682	0.051136	1068	0.0	0.0	0.0	4.651163	0.0	4.651163	4.651163	7.5	0.0	0.1875	2629.0	1.0	528.0	528.0	0.0	0.140152	0.13447	0.0	0.056338	0.098592	0.014085	0.197183	0.0	0.0	0.366197	0.0	0.0	1.0	0.395833	0.238636	2629.0	3.986742	0.0	0.0	1.891422	0.0	9
0.080488	0.090244	0.05122	0.002439	0.041463	1069	3.030303	15.151515	0.0	0.0	0.0	0.0	0.0	37.837838	0.0	0.265854	2456.0	1.0	410.0	410.0	0.0	0.190244	0.087805	0.0	0.027778	0.083333	0.0	0.305556	0.222222	0.083333	0.111111	0.0	0.0	1.0	0.429268	0.190244	2456.0	4.997561	0.0	0.0	2.622137	0.0	10
0.068306	0.090164	0.081967	0.005464	0.032787	106	0.0	16.0	0.0	4.0	8.0	0.0	0.0	15.151515	0.0	0.237705	2048.0	1.0	366.0	366.0	0.0	0.144809	0.090164	0.0	0.151515	0.030303	0.0	0.090909	0.030303	0.0	0.393939	0.0	0.0	1.0	0.557377	0.248634	2048.0	4.612022	0.0	0.0	2.601443	0.0	11
0.072243	0.068441	0.136882	0.007605	0.041825	1070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.220532	1278.0	1.0	263.0	263.0	0.0	0.144487	0.091255	0.0	0.333333	0.0	0.0	0.041667	0.0	0.0	0.5	0.003802	0.0	1.0	0.43346	0.212928	1278.0	3.878327	0.0	0.0	1.755065	0.0	7
0.105882	0.07451	0.070588	0.0	0.039216	1071	0.0	14.814815	0.0	0.0	0.0	3.703704	0.0	36.842105	0.0	0.227451	1367.0	1.0	255.0	255.0	0.0	0.12549	0.094118	0.0	0.25	0.083333	0.0	0.041667	0.0	0.0	0.416667	0.0	0.0	1.0	0.505882	0.262745	1367.0	4.380392	0.0	0.0	2.221201	0.0	8
0.04878	0.064024	0.085366	0.0	0.02439	1072	0.0	6.25	0.0	0.0	0.0	0.0	0.0	14.285714	0.0	0.265244	1664.0	1.0	328.0	328.0	0.0	0.164634	0.103659	0.0	0.029412	0.029412	0.0	0.382353	0.0	0.029412	0.088235	0.0	0.0	1.0	0.411585	0.243902	1664.0	4.094512	0.0	0.0	1.86272	0.0	8
0.058659	0.078212	0.089385	0.0	0.041899	1073	0.0	0.0	0.0	0.0	0.0	23.809524	19.047619	10.714286	0.0	0.217877	1890.0	1.0	358.0	358.0	0.0	0.167598	0.134078	0.0	0.1875	0.208333	0.020833	0.125	0.0	0.0	0.1875	0.002793	0.0	1.0	0.430168	0.209497	1890.0	4.293296	0.0	0.0	2.236195	0.0	8
0.046272	0.084833	0.077121	0.002571	0.033419	1074	5.555556	5.555556	5.555556	0.0	0.0	0.0	0.0	21.212121	0.0	0.22365	2001.0	1.0	389.0	389.0	0.0	0.187661	0.105398	0.0	0.097561	0.0	0.0	0.097561	0.146341	0.146341	0.219512	0.002571	0.0	1.0	0.478149	0.236504	2001.0	4.146907	0.0	0.0	2.076269	0.0	8
0.078788	0.033333	0.1	0.0	0.042424	1075	3.846154	3.846154	0.0	0.0	0.0	11.538462	0.0	18.181818	0.0	0.254545	1729.0	1.0	330.0	330.0	0.0	0.19697	0.069697	0.0	0.173913	0.173913	0.0	0.043478	0.0	0.043478	0.391304	0.0	0.0	1.0	0.50303	0.224242	1729.0	4.254545	0.0	0.0	2.129602	0.0	8
0.076471	0.062745	0.094118	0.003922	0.045098	1076	2.564103	10.25641	7.692308	0.0	0.0	5.128205	0.0	34.375	0.0	0.24902	2889.0	1.0	510.0	510.0	0.0	0.188235	0.07451	0.0	0.289474	0.315789	0.0	0.078947	0.078947	0.026316	0.0	0.0	0.0	1.0	0.470588	0.205882	2889.0	4.666667	0.0	0.0	2.441204	0.0	10
0.032419	0.077307	0.074813	0.002494	0.072319	1077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.214464	2003.0	1.0	401.0	401.0	0.0	0.169576	0.119701	0.0	0.041667	0.0625	0.0	0.125	0.0	0.0	0.458333	0.0	0.0	1.0	0.411471	0.236908	2003.0	4.017456	0.0	0.0	1.902143	0.0	8
0.051622	0.053097	0.10177	0.004425	0.023599	1078	8.571429	0.0	5.714286	0.0	2.857143	5.714286	0.0	22.222222	0.0	0.264012	3785.0	1.0	678.0	678.0	0.0	0.190265	0.094395	0.140625	0.15625	0.0	0.0	0.0625	0.03125	0.0	0.0625	0.001475	0.0	1.0	0.420354	0.215339	3785.0	4.584934	0.0	0.0	2.372406	0.0	12
0.070707	0.043771	0.107744	0.003367	0.06734	1079	0.0	9.52381	0.0	0.0	4.761905	4.761905	0.0	0.0	0.0	0.212121	1471.0	1.0	297.0	297.0	0.0	0.148148	0.117845	0.0	0.228571	0.057143	0.057143	0.2	0.0	0.0	0.257143	0.0	0.0	1.0	0.468013	0.228956	1471.0	3.959596	0.0	0.0	1.991155	0.0	8
0.069291	0.067717	0.088189	0.00315	0.031496	107	0.0	2.272727	0.0	2.272727	2.272727	13.636364	0.0	18.604651	0.0	0.269291	3569.0	1.0	635.0	635.0	0.0	0.144882	0.114961	0.0	0.068493	0.123288	0.0	0.123288	0.0	0.027397	0.328767	0.0	0.0	1.0	0.385827	0.211024	3569.0	4.628346	0.0	0.0	2.468794	0.0	10
0.110787	0.03207	0.055394	0.005831	0.049563	1080	0.0	0.0	0.0	0.0	0.0	0.0	18.421053	0.0	0.0	0.294461	1872.0	1.0	343.0	343.0	0.0	0.145773	0.087464	0.0	0.066667	0.0	0.0	0.066667	0.0	0.266667	0.033333	0.002915	0.0	1.0	0.355685	0.215743	1872.0	4.463557	0.0	0.0	1.956744	0.0	8
0.071429	0.071429	0.107143	0.005102	0.035714	1081	0.0	0.0	0.0	0.0	0.0	14.285714	0.0	7.142857	14.285714	0.306122	1119.0	1.0	196.0	196.0	0.0	0.127551	0.061224	0.0	0.166667	0.083333	0.0	0.25	0.0	0.0	0.0	0.005102	0.0	1.0	0.591837	0.209184	1119.0	4.697436	0.0	0.0	2.281642	0.0	7
0.027108	0.066265	0.093373	0.0	0.03012	1082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.545455	0.0	0.174699	1664.0	1.0	332.0	332.0	0.0	0.195783	0.144578	0.0	0.104167	0.0625	0.0	0.020833	0.0	0.0	0.395833	0.003012	0.0	1.0	0.403614	0.26506	1664.0	4.02719	0.0	0.0	2.090661	0.0	9
0.08209	0.067164	0.067164	0.0	0.041045	1083	0.0	4.545455	9.090909	0.0	0.0	0.0	0.0	0.0	0.0	0.231343	1306.0	1.0	268.0	268.0	0.0	0.156716	0.11194	0.0	0.166667	0.0	0.0	0.133333	0.0	0.0	0.466667	0.0	0.0	1.0	0.492537	0.242537	1306.0	3.884328	0.0	0.0	1.709733	0.0	7
0.084548	0.081633	0.058309	0.0	0.037901	1084	0.0	3.448276	6.896552	0.0	0.0	6.896552	0.0	10.714286	0.0	0.239067	1804.0	1.0	343.0	343.0	0.0	0.157434	0.09621	0.0	0.181818	0.090909	0.0	0.0	0.0	0.151515	0.212121	0.0	0.0	1.0	0.478134	0.244898	1804.0	4.279883	0.0	0.0	2.296614	0.0	9
0.038012	0.040936	0.111111	0.0	0.04386	1085	15.384615	0.0	7.692308	0.0	0.0	7.692308	0.0	7.142857	0.0	0.260234	1806.0	1.0	342.0	342.0	0.0	0.201754	0.073099	0.0	0.04	0.04	0.0	0.28	0.0	0.0	0.24	0.0	0.0	1.0	0.444444	0.230994	1806.0	4.28655	0.0	0.0	2.101182	0.0	10
0.076923	0.096154	0.067308	0.007212	0.055288	1086	3.125	6.25	0.0	0.0	0.0	9.375	6.25	20.0	0.0	0.175481	2059.0	1.0	416.0	416.0	0.0	0.134615	0.125	0.0	0.365385	0.115385	0.0	0.019231	0.134615	0.134615	0.057692	0.0	0.0	1.0	0.454327	0.259615	2059.0	3.963942	0.0	0.0	2.15976	0.0	8
0.057582	0.071017	0.082534	0.005758	0.072937	1087	0.0	16.666667	0.0	0.0	0.0	0.0	0.0	24.324324	6.666667	0.264875	2916.0	1.0	521.0	521.0	0.0	0.122841	0.090211	0.0	0.06383	0.085106	0.0	0.06383	0.042553	0.021277	0.531915	0.0	0.0	1.0	0.46833	0.232246	2916.0	4.612284	0.0	0.0	2.43443	0.0	11
0.056373	0.078431	0.117647	0.0	0.046569	1088	4.347826	0.0	0.0	4.347826	0.0	4.347826	4.347826	9.375	0.0	0.20098	2084.0	1.0	408.0	408.0	0.0	0.144608	0.115196	0.021277	0.021277	0.085106	0.021277	0.0	0.0	0.0	0.723404	0.0	0.0	1.0	0.438725	0.240196	2084.0	4.120098	0.0	0.0	2.055072	0.0	8
0.066852	0.08078	0.066852	0.005571	0.033426	1089	0.0	12.5	0.0	0.0	4.166667	0.0	0.0	3.448276	0.0	0.211699	1859.0	1.0	359.0	359.0	0.0	0.150418	0.153203	0.0	0.181818	0.072727	0.0	0.018182	0.018182	0.0	0.345455	0.0	0.0	1.0	0.495822	0.231198	1859.0	4.189415	0.0	0.0	2.199721	0.0	8
0.055703	0.084881	0.061008	0.007958	0.03183	108	4.761905	0.0	0.0	0.0	0.0	4.761905	0.0	18.75	0.0	0.254642	1914.0	1.0	377.0	377.0	0.0	0.177719	0.108753	0.02439	0.146341	0.02439	0.02439	0.292683	0.0	0.02439	0.170732	0.002653	0.0	1.0	0.480106	0.214854	1914.0	4.106383	0.0	0.0	2.18417	0.0	8
0.063559	0.076271	0.067797	0.0	0.038136	1090	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.199153	1209.0	1.0	236.0	236.0	0.0	0.144068	0.148305	0.0	0.085714	0.114286	0.0	0.2	0.0	0.0	0.514286	0.0	0.0	1.0	0.423729	0.262712	1209.0	4.131356	0.0	0.0	2.265182	0.0	6
0.047359	0.067395	0.07286	0.003643	0.063752	1091	7.692308	7.692308	0.0	0.0	0.0	3.846154	0.0	13.513514	3.846154	0.264117	2868.0	1.0	549.0	549.0	0.0	0.153005	0.100182	0.0	0.0	0.181818	0.0	0.145455	0.127273	0.054545	0.327273	0.001821	0.0	1.0	0.411658	0.225865	2868.0	4.231752	0.0	0.0	2.232625	0.0	10
0.058824	0.058824	0.076923	0.006787	0.052036	1092	3.846154	3.846154	3.846154	0.0	0.0	0.0	0.0	3.846154	0.0	0.262443	2302.0	1.0	442.0	442.0	0.0	0.140271	0.106335	0.0	0.085106	0.06383	0.0	0.021277	0.0	0.042553	0.297872	0.0	0.0	1.0	0.472851	0.237557	2302.0	4.226244	0.0	0.0	2.124717	0.0	10
0.053061	0.089796	0.097959	0.0	0.028571	1093	0.0	0.0	23.076923	0.0	0.0	0.0	0.0	9.090909	0.0	0.240816	1371.0	1.0	245.0	245.0	0.0	0.134694	0.126531	0.0	0.193548	0.0	0.0	0.096774	0.0	0.0	0.451613	0.0	0.0	1.0	0.538776	0.228571	1371.0	4.620408	0.0	0.0	2.462534	0.0	8
0.098901	0.07326	0.058608	0.003663	0.032967	1094	0.0	11.111111	0.0	0.0	0.0	3.703704	0.0	20.0	0.0	0.278388	1659.0	1.0	273.0	273.0	0.0	0.153846	0.054945	0.0	0.0	0.0	0.0	0.4	0.0	0.066667	0.066667	0.0	0.0	1.0	0.571429	0.245421	1659.0	5.091575	0.0	0.0	2.377174	0.0	8
0.058394	0.087591	0.072993	0.0	0.043796	1095	0.0	25.0	0.0	0.0	0.0	6.25	0.0	8.333333	0.0	0.211679	1470.0	1.0	274.0	274.0	0.0	0.171533	0.091241	0.0	0.12	0.12	0.0	0.04	0.08	0.0	0.04	0.00365	0.0	1.0	0.576642	0.259124	1470.0	4.377289	0.0	0.0	2.080909	0.0	8
0.041667	0.066667	0.05	0.0	0.066667	1096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	543.0	1.0	120.0	120.0	0.0	0.158333	0.183333	0.0	0.272727	0.272727	0.0	0.0	0.090909	0.045455	0.272727	0.0	0.0	1.0	0.5	0.308333	543.0	3.533333	0.0	0.0	1.726911	0.0	4
0.061728	0.083951	0.103704	0.002469	0.046914	1097	0.0	4.0	4.0	0.0	0.0	0.0	0.0	17.647059	0.0	0.197531	2052.0	1.0	405.0	405.0	0.0	0.155556	0.108642	0.0	0.159091	0.159091	0.0	0.022727	0.136364	0.0	0.25	0.002469	0.0	1.0	0.454321	0.237037	2052.0	4.076733	0.0	0.0	2.01272	0.0	10
0.075472	0.067385	0.061995	0.002695	0.024259	1098	0.0	10.714286	7.142857	0.0	0.0	0.0	3.571429	4.0	0.0	0.272237	1957.0	1.0	371.0	371.0	0.0	0.183288	0.126685	0.148936	0.106383	0.0	0.170213	0.021277	0.0	0.0	0.148936	0.002695	0.0	1.0	0.48248	0.183288	1957.0	4.283784	0.0	0.0	2.044903	0.0	9
0.083086	0.059347	0.080119	0.005935	0.047478	1099	0.0	3.571429	0.0	0.0	0.0	3.571429	3.571429	5.0	3.571429	0.219585	1685.0	1.0	337.0	337.0	0.0	0.154303	0.10089	0.0	0.058824	0.176471	0.0	0.529412	0.0	0.0	0.088235	0.0	0.0	1.0	0.430267	0.249258	1685.0	4.011869	0.0	0.0	1.87752	0.0	8
0.059829	0.082621	0.094017	0.0	0.05698	109	0.0	14.285714	0.0	0.0	0.0	0.0	0.0	24.137931	0.0	0.225071	1765.0	1.0	351.0	351.0	0.0	0.139601	0.125356	0.0	0.068182	0.227273	0.0	0.068182	0.0	0.0	0.5	0.0	0.0	1.0	0.367521	0.216524	1765.0	4.039886	0.0	0.0	1.924088	0.0	8
0.07451	0.072549	0.115686	0.0	0.04902	10	0.0	7.894737	0.0	2.631579	0.0	0.0	0.0	5.405405	0.0	0.219608	2568.0	1.0	510.0	510.0	0.0	0.176471	0.082353	0.047619	0.071429	0.142857	0.0	0.190476	0.02381	0.02381	0.166667	0.0	0.0	1.0	0.413725	0.209804	2568.0	4.052941	0.0	0.0	2.11881	0.0	9
0.077465	0.056338	0.105634	0.007042	0.038732	1100	9.090909	0.0	0.0	0.0	4.545455	0.0	4.545455	6.25	0.0	0.221831	1552.0	1.0	284.0	284.0	0.0	0.169014	0.059859	0.0	0.235294	0.058824	0.0	0.117647	0.058824	0.117647	0.176471	0.003521	0.0	1.0	0.56338	0.260563	1552.0	4.480565	0.0	0.0	2.331716	0.0	9
0.086735	0.071429	0.158163	0.0	0.045918	1101	0.0	5.882353	5.882353	0.0	0.0	11.764706	0.0	14.285714	0.0	0.244898	1045.0	1.0	196.0	196.0	0.0	0.168367	0.066327	0.0	0.076923	0.0	0.0	0.076923	0.0	0.0	0.384615	0.0	0.0	1.0	0.561224	0.158163	1045.0	4.336735	0.0	0.0	2.422024	0.0	8
0.07541	0.068852	0.068852	0.006557	0.045902	1102	0.0	13.043478	0.0	0.0	0.0	0.0	4.347826	0.0	0.0	0.22623	1558.0	1.0	305.0	305.0	0.0	0.140984	0.131148	0.0	0.025	0.2	0.0	0.175	0.0	0.175	0.2	0.0	0.0	1.0	0.481967	0.232787	1558.0	4.121311	0.0	0.0	2.1027	0.0	8
0.061453	0.055866	0.089385	0.0	0.094972	1103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.256983	939.0	1.0	179.0	179.0	0.0	0.128492	0.072626	0.0	0.076923	0.230769	0.0	0.076923	0.0	0.0	0.384615	0.0	0.0	1.0	0.648045	0.240223	939.0	4.273743	0.0	0.0	2.305673	0.0	6
0.055714	0.06	0.094286	0.001429	0.06	1104	0.0	2.564103	0.0	0.0	2.564103	0.0	2.564103	11.904762	0.0	0.261429	3847.0	1.0	700.0	700.0	0.0	0.172857	0.087143	0.081967	0.163934	0.04918	0.0	0.213115	0.0	0.131148	0.065574	0.0	0.0	1.0	0.438571	0.207143	3847.0	4.498571	0.0	0.0	2.273763	0.0	10
0.061995	0.070081	0.06469	0.0	0.043127	1105	0.0	4.347826	4.347826	0.0	0.0	0.0	0.0	15.384615	0.0	0.245283	2010.0	1.0	371.0	371.0	0.0	0.175202	0.134771	0.0	0.14	0.12	0.02	0.06	0.06	0.06	0.3	0.002695	0.0	1.0	0.474394	0.202156	2010.0	4.424324	0.0	0.0	2.287676	0.0	9
0.083507	0.093946	0.114823	0.010438	0.025052	1106	0.0	0.0	2.5	0.0	0.0	5.0	2.5	13.333333	0.0	0.250522	2637.0	1.0	479.0	479.0	0.0	0.164927	0.066806	0.0	0.0625	0.21875	0.0	0.15625	0.03125	0.0	0.1875	0.0	0.0	1.0	0.471816	0.189979	2636.0	4.511482	0.0	0.0	2.476481	0.0	9
0.133333	0.04	0.053333	0.0	0.04	1107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	420.0	1.0	75.0	75.0	0.0	0.16	0.093333	0.0	0.0	0.285714	0.0	0.285714	0.0	0.142857	0.285714	0.0	0.0	1.0	0.546667	0.28	420.0	4.626667	0.0	0.0	2.382007	0.0	4
0.083333	0.087838	0.092342	0.004505	0.033784	1108	0.0	5.405405	2.702703	0.0	5.405405	10.810811	2.702703	2.564103	0.0	0.236486	2284.0	1.0	444.0	444.0	0.0	0.150901	0.09009	0.0	0.0	0.225	0.05	0.05	0.0	0.0	0.375	0.002252	0.0	1.0	0.427928	0.218468	2284.0	4.148984	0.0	0.0	2.006855	0.0	9
0.036765	0.077206	0.091912	0.007353	0.018382	1109	0.0	0.0	10.0	0.0	10.0	10.0	0.0	19.047619	0.0	0.261029	1510.0	1.0	272.0	272.0	0.0	0.165441	0.095588	0.0	0.153846	0.115385	0.0	0.384615	0.038462	0.038462	0.076923	0.003676	0.0	1.0	0.569853	0.242647	1510.0	4.557196	0.0	0.0	2.324952	0.0	8
0.101695	0.067797	0.072034	0.008475	0.067797	110	0.0	0.0	8.333333	0.0	0.0	4.166667	0.0	0.0	0.0	0.266949	1238.0	1.0	236.0	236.0	0.0	0.139831	0.076271	0.0	0.222222	0.055556	0.0	0.111111	0.0	0.0	0.277778	0.0	0.0	1.0	0.508475	0.199153	1238.0	4.25	0.0	0.0	2.390172	0.0	6
0.051282	0.080586	0.043956	0.0	0.054945	1110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.090909	0.0	0.216117	1378.0	1.0	273.0	273.0	0.0	0.161172	0.124542	0.0	0.0	0.058824	0.0	0.176471	0.0	0.029412	0.470588	0.0	0.0	1.0	0.450549	0.267399	1378.0	4.065934	0.0	0.0	1.952563	0.0	8
0.070144	0.109712	0.07554	0.0	0.052158	1111	5.128205	0.0	0.0	2.564103	0.0	2.564103	2.564103	19.672131	0.0	0.214029	2934.0	1.0	556.0	556.0	0.0	0.165468	0.098921	0.0	0.254545	0.163636	0.0	0.072727	0.018182	0.145455	0.0	0.0	0.0	1.0	0.397482	0.214029	2934.0	4.28777	0.0	0.0	2.354376	0.0	11
0.086667	0.11	0.093333	0.0	0.053333	1112	0.0	11.538462	0.0	0.0	0.0	0.0	0.0	15.151515	0.0	0.203333	1541.0	1.0	300.0	300.0	0.0	0.133333	0.12	0.0	0.055556	0.0	0.0	0.0	0.0	0.0	0.611111	0.0	0.0	1.0	0.403333	0.2	1541.0	4.143333	0.0	0.0	2.143857	0.0	8
0.06619	0.085868	0.085868	0.005367	0.046512	1113	2.702703	10.810811	2.702703	0.0	0.0	5.405405	2.702703	12.5	2.702703	0.239714	2912.0	1.0	559.0	559.0	0.0	0.178891	0.09839	0.018182	0.163636	0.127273	0.054545	0.054545	0.0	0.0	0.309091	0.001789	0.0	1.0	0.406082	0.191413	2911.0	4.204301	0.0	0.0	2.22591	0.0	10
0.06383	0.082742	0.101655	0.002364	0.028369	1114	0.0	0.0	0.0	0.0	3.703704	0.0	0.0	2.857143	0.0	0.252955	2177.0	1.0	423.0	423.0	0.0	0.1513	0.118203	0.0	0.32	0.0	0.04	0.08	0.0	0.0	0.1	0.004728	0.0	1.0	0.423168	0.193853	2177.0	4.158768	0.0	0.0	2.073508	0.0	10
0.066092	0.077586	0.054598	0.002874	0.028736	1115	0.0	4.347826	0.0	0.0	8.695652	8.695652	4.347826	22.222222	0.0	0.215517	2013.0	1.0	348.0	348.0	0.0	0.163793	0.135057	0.0	0.06383	0.021277	0.0	0.191489	0.0	0.0	0.446809	0.0	0.0	1.0	0.505747	0.255747	2013.0	4.79023	0.0	0.0	2.523275	0.0	9
0.081081	0.091216	0.060811	0.0	0.043919	1116	0.0	12.5	0.0	0.0	0.0	0.0	0.0	3.703704	4.166667	0.226351	1514.0	1.0	296.0	296.0	0.0	0.172297	0.114865	0.0	0.176471	0.0	0.0	0.205882	0.0	0.0	0.117647	0.0	0.0	1.0	0.476351	0.209459	1514.0	4.138514	0.0	0.0	2.133485	0.0	8
0.071856	0.04491	0.07485	0.002994	0.05988	1117	0.0	4.166667	0.0	0.0	0.0	8.333333	0.0	6.666667	0.0	0.236527	1750.0	1.0	334.0	334.0	0.0	0.158683	0.11976	0.0	0.05	0.125	0.0	0.05	0.0	0.0	0.275	0.0	0.0	1.0	0.461078	0.230539	1750.0	4.257485	0.0	0.0	2.142985	0.0	7
0.07563	0.05042	0.092437	0.0	0.028011	1118	0.0	0.0	7.407407	3.703704	0.0	7.407407	0.0	0.0	0.0	0.215686	1819.0	1.0	357.0	357.0	0.0	0.173669	0.131653	0.0	0.06383	0.021277	0.0	0.0	0.0	0.021277	0.489362	0.0	0.0	1.0	0.417367	0.232493	1819.0	4.117647	0.0	0.0	1.955427	0.0	8
0.075758	0.081818	0.078788	0.00303	0.030303	1119	4.0	4.0	0.0	4.0	0.0	0.0	4.0	11.111111	0.0	0.251515	1877.0	1.0	330.0	330.0	0.0	0.166667	0.109091	0.0	0.027778	0.027778	0.0	0.0	0.027778	0.277778	0.138889	0.0	0.0	1.0	0.515152	0.20303	1877.0	4.70303	0.0	0.0	2.571933	0.0	9
0.084838	0.075812	0.079422	0.005415	0.034296	111	6.382979	17.021277	2.12766	2.12766	0.0	4.255319	0.0	11.904762	0.0	0.252708	3113.0	1.0	554.0	554.0	0.0	0.184116	0.057762	0.09375	0.0	0.15625	0.0	0.0625	0.0	0.09375	0.03125	0.00361	0.0	1.0	0.469314	0.222022	3113.0	4.622061	0.0	0.0	2.499914	0.0	11
0.063291	0.065823	0.043038	0.012658	0.027848	1120	12.0	0.0	0.0	0.0	0.0	0.0	0.0	15.384615	0.0	0.2	2031.0	1.0	395.0	395.0	0.0	0.182278	0.16962	0.0	0.164179	0.074627	0.0	0.104478	0.014925	0.014925	0.328358	0.0	0.0	1.0	0.453165	0.235443	2031.0	4.144304	0.0	0.0	2.230272	0.0	8
0.0	0.037037	0.037037	0.0	0.0	1121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259259	140.0	1.0	27.0	27.0	0.0	0.185185	0.185185	0.0	0.0	0.4	0.0	0.2	0.0	0.0	0.0	0.0	0.0	1.0	0.888889	0.296296	140.0	4.222222	0.0	0.0	2.249829	0.0	2
0.096436	0.060797	0.085954	0.004193	0.044025	1122	4.347826	0.0	2.173913	0.0	2.173913	10.869565	0.0	17.241379	0.0	0.226415	2605.0	1.0	477.0	477.0	0.0	0.159329	0.109015	0.0	0.057692	0.057692	0.0	0.153846	0.153846	0.115385	0.115385	0.0	0.0	1.0	0.486373	0.213836	2605.0	4.471698	0.0	0.0	2.360075	0.0	10
0.05638	0.071217	0.071217	0.002967	0.041543	1123	5.263158	0.0	0.0	0.0	0.0	0.0	0.0	4.166667	0.0	0.145401	1554.0	1.0	337.0	337.0	0.0	0.216617	0.142433	0.0	0.020833	0.104167	0.0	0.0625	0.0	0.0	0.5	0.0	0.0	1.0	0.406528	0.252226	1554.0	3.646884	0.0	0.0	1.794303	0.0	6
0.107579	0.095355	0.06846	0.01467	0.04401	1124	2.272727	18.181818	2.272727	0.0	0.0	0.0	6.818182	17.948718	0.0	0.261614	2380.0	1.0	409.0	409.0	0.0	0.168704	0.05868	0.0	0.25	0.125	0.0	0.166667	0.0	0.0	0.041667	0.0	0.0	1.0	0.435208	0.180929	2380.0	4.819071	0.0	0.0	2.654797	0.0	9
0.113111	0.082262	0.064267	0.002571	0.051414	1125	0.0	9.090909	2.272727	0.0	0.0	2.272727	4.545455	12.5	2.272727	0.215938	2070.0	1.0	389.0	389.0	0.0	0.161954	0.071979	0.0	0.035714	0.0	0.0	0.0	0.0	0.0	0.321429	0.0	0.0	1.0	0.496144	0.236504	2070.0	4.341902	0.0	0.0	2.123154	0.0	8
0.039702	0.074442	0.066998	0.0	0.032258	1126	0.0	0.0	12.5	0.0	0.0	0.0	0.0	10.0	0.0	0.2134	2075.0	1.0	403.0	403.0	0.0	0.183623	0.146402	0.0	0.20339	0.033898	0.016949	0.084746	0.0	0.067797	0.305085	0.004963	0.0	1.0	0.426799	0.238213	2075.0	4.149254	0.0	0.0	2.192845	0.0	10
0.057239	0.057239	0.127946	0.0	0.023569	1127	0.0	29.411765	0.0	0.0	0.0	0.0	0.0	17.647059	5.882353	0.245791	1612.0	1.0	297.0	297.0	0.0	0.212121	0.06734	0.0	0.05	0.15	0.0	0.3	0.0	0.0	0.15	0.003367	0.0	1.0	0.515152	0.205387	1612.0	4.435811	0.0	0.0	2.256208	0.0	8
0.049046	0.084469	0.06812	0.00545	0.049046	1128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.677419	0.0	0.152589	1690.0	1.0	367.0	367.0	0.0	0.13624	0.20436	0.0	0.04	0.133333	0.0	0.026667	0.0	0.013333	0.466667	0.0	0.0	1.0	0.430518	0.250681	1690.0	3.629428	0.0	0.0	1.759058	0.0	8
